id_evento,id_disciplina,deporte,disciplina,nombre_evento,clave_semantica,estado,motivo,fuente_oficial
881,6,Aquatics,Swimming,"100 metres Freestyle For Sailors, Men (Olympic)","Aquatics|Swimming|100 metres Freestyle For Sailors, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
882,6,Aquatics,Swimming,"440 yards, Handicap, Men (Olympic (non-medal))","Aquatics|Swimming|440 yards, Handicap, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
883,4,Aquatics,Diving,"400 metres Freestyle, Men (Olympic)","Aquatics|Diving|400 metres Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
884,4,Aquatics,Diving,"1,500 metres Freestyle, Men (Olympic)","Aquatics|Diving|1,500 metres Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
885,97,Triathlon,Triathlon,"Olympic Distance, Women (Olympic)","Triathlon|Triathlon|Olympic Distance, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
886,4,Aquatics,Diving,"200 metres Breaststroke, Women (Olympic)","Aquatics|Diving|200 metres Breaststroke, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
887,6,Aquatics,Swimming,"Water Polo, Women (Olympic (non-medal))","Aquatics|Swimming|Water Polo, Women (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
889,4,Aquatics,Diving,"400 metres Freestyle, Women (Olympic)","Aquatics|Diving|400 metres Freestyle, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
890,4,Aquatics,Diving,"4 × 100 metres Freestyle Relay, Women (Olympic)","Aquatics|Diving|4 × 100 metres Freestyle Relay, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
891,4,Aquatics,Diving,Water Polo (Aquatics),Aquatics|Diving|Water Polo (Aquatics),REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
892,4,Aquatics,Diving,"Water Polo, Men (Olympic)","Aquatics|Diving|Water Polo, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
893,10,Athletics,Athletics,Diving (Aquatics),Athletics|Athletics|Diving (Aquatics),REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
894,10,Athletics,Athletics,"Platform, Men (Intercalated)","Athletics|Athletics|Platform, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
895,10,Athletics,Athletics,"100 metres Freestyle, Men (Intercalated)","Athletics|Athletics|100 metres Freestyle, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
896,4,Aquatics,Diving,"200 metres Breaststroke, Men (Olympic)","Aquatics|Diving|200 metres Breaststroke, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
897,7,Aquatics,Water Polo,"1,500 metres Freestyle, Men (Olympic)","Aquatics|Water Polo|1,500 metres Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
898,4,Aquatics,Diving,"100 metres Backstroke, Women (Olympic)","Aquatics|Diving|100 metres Backstroke, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
899,60,Modern Pentathlon,Modern Pentathlon,"Individual, Women (Olympic)","Modern Pentathlon|Modern Pentathlon|Individual, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
900,6,Aquatics,Swimming,"Plunge For Distance, Men (Olympic)","Aquatics|Swimming|Plunge For Distance, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
901,6,Aquatics,Swimming,"880 yards, Handicap, Men (Olympic (non-medal))","Aquatics|Swimming|880 yards, Handicap, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
902,6,Aquatics,Swimming,"220 yards, Handicap, Men (Olympic (non-medal))","Aquatics|Swimming|220 yards, Handicap, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
903,6,Aquatics,Swimming,"1 mile, Handicap, Men (Olympic (non-medal))","Aquatics|Swimming|1 mile, Handicap, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
904,4,Aquatics,Diving,"880 yards, Handicap, Men (Olympic (non-medal))","Aquatics|Diving|880 yards, Handicap, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
905,6,Aquatics,Swimming,"100 yards, Handicap, Men (Olympic (non-medal))","Aquatics|Swimming|100 yards, Handicap, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
906,99,Volleyball,Beach Volleyball,"Beach Volleyball, Men (Olympic)","Volleyball|Beach Volleyball|Beach Volleyball, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
907,99,Volleyball,Beach Volleyball,"Beach Volleyball, Women (Olympic)","Volleyball|Beach Volleyball|Beach Volleyball, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
908,100,Volleyball,Volleyball,"Volleyball, Women (Olympic)","Volleyball|Volleyball|Volleyball, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
909,100,Volleyball,Volleyball,"Volleyball, Men (Olympic)","Volleyball|Volleyball|Volleyball, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
910,7,Aquatics,Water Polo,"100 metres Backstroke, Men (Olympic)","Aquatics|Water Polo|100 metres Backstroke, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
911,7,Aquatics,Water Polo,"200 metres Breaststroke, Men (Olympic)","Aquatics|Water Polo|200 metres Breaststroke, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
912,7,Aquatics,Water Polo,"200 metres Backstroke, Men (Olympic)","Aquatics|Water Polo|200 metres Backstroke, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
913,7,Aquatics,Water Polo,"200 metres Obstacle Course, Men (Olympic)","Aquatics|Water Polo|200 metres Obstacle Course, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
914,42,Football,Football,Water Polo (Aquatics),Football|Football|Water Polo (Aquatics),REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
915,42,Football,Football,"Water Polo, Men (Olympic)","Football|Football|Water Polo, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
916,6,Aquatics,Swimming,Football (Football),Aquatics|Swimming|Football (Football),REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
917,6,Aquatics,Swimming,"Football, Men (Olympic)","Aquatics|Swimming|Football, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
918,101,Weightlifting,Weightlifting,"Bantamweight, Men (Olympic)","Weightlifting|Weightlifting|Bantamweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
919,101,Weightlifting,Weightlifting,"Middle-Heavyweight, Men (Olympic)","Weightlifting|Weightlifting|Middle-Heavyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
920,101,Weightlifting,Weightlifting,"Lightweight, Men (Olympic)","Weightlifting|Weightlifting|Lightweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
921,101,Weightlifting,Weightlifting,"Middleweight, Men (Olympic)","Weightlifting|Weightlifting|Middleweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
922,101,Weightlifting,Weightlifting,"Light-Heavyweight, Men (Olympic)","Weightlifting|Weightlifting|Light-Heavyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
923,101,Weightlifting,Weightlifting,"Heavyweight II, Men (Olympic)","Weightlifting|Weightlifting|Heavyweight II, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
924,101,Weightlifting,Weightlifting,"Heavyweight I, Men (Olympic)","Weightlifting|Weightlifting|Heavyweight I, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
925,101,Weightlifting,Weightlifting,"Heavyweight, Men (Olympic)","Weightlifting|Weightlifting|Heavyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
926,101,Weightlifting,Weightlifting,"Super-Heavyweight, Men (Olympic)","Weightlifting|Weightlifting|Super-Heavyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
927,10,Athletics,Athletics,"Long Jump, Women (Olympic)","Athletics|Athletics|Long Jump, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
928,10,Athletics,Athletics,"4 × 100 metres Relay, Women (Olympic)","Athletics|Athletics|4 × 100 metres Relay, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
929,101,Weightlifting,Weightlifting,"Flyweight, Men (Olympic)","Weightlifting|Weightlifting|Flyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
930,101,Weightlifting,Weightlifting,Wrestling,Weightlifting|Weightlifting|Wrestling,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
931,101,Weightlifting,Weightlifting,"Light-Heavyweight, Freestyle, Men (Olympic)","Weightlifting|Weightlifting|Light-Heavyweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
932,101,Weightlifting,Weightlifting,"Unlimited, One Hand, Men (Olympic)","Weightlifting|Weightlifting|Unlimited, One Hand, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
934,103,Wrestling,Wrestling Freestyle,"Light-Heavyweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Light-Heavyweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
935,103,Wrestling,Wrestling Freestyle,"Lightweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Lightweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
936,10,Athletics,Athletics,"20 kilometres Race Walk, Women (Olympic)","Athletics|Athletics|20 kilometres Race Walk, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
937,104,Wrestling,Wrestling Greco-Roman,"Featherweight, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Featherweight, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
938,101,Weightlifting,Weightlifting,Athletics,Weightlifting|Weightlifting|Athletics,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
939,101,Weightlifting,Weightlifting,"4 × 100 metres Relay, Men (Olympic)","Weightlifting|Weightlifting|4 × 100 metres Relay, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
940,101,Weightlifting,Weightlifting,"Unlimited, Two Hands, Men (Olympic)","Weightlifting|Weightlifting|Unlimited, Two Hands, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
941,101,Weightlifting,Weightlifting,"All-Around Dumbbell Contest, Men (Olympic)","Weightlifting|Weightlifting|All-Around Dumbbell Contest, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
942,103,Wrestling,Wrestling Freestyle,"Featherweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Featherweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
943,103,Wrestling,Wrestling Freestyle,"Light-Flyweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Light-Flyweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
944,103,Wrestling,Wrestling Freestyle,"Bantamweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Bantamweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
945,103,Wrestling,Wrestling Freestyle,"Flyweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Flyweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
946,103,Wrestling,Wrestling Freestyle,"Middleweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Middleweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
947,104,Wrestling,Wrestling Greco-Roman,"Bantamweight, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Bantamweight, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
948,103,Wrestling,Wrestling Freestyle,"Heavyweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Heavyweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
949,104,Wrestling,Wrestling Greco-Roman,"Middleweight, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Middleweight, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
950,104,Wrestling,Wrestling Greco-Roman,"Super-Heavyweight, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Super-Heavyweight, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
951,103,Wrestling,Wrestling Freestyle,"Super-Heavyweight, Freestyle, Men (Olympic)","Wrestling|Wrestling Freestyle|Super-Heavyweight, Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
952,104,Wrestling,Wrestling Greco-Roman,"Heavyweight, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Heavyweight, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
953,104,Wrestling,Wrestling Greco-Roman,"Light-Heavyweight, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Light-Heavyweight, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
954,104,Wrestling,Wrestling Greco-Roman,"Flyweight, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Flyweight, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
955,104,Wrestling,Wrestling Greco-Roman,"Middleweight B, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Middleweight B, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
956,104,Wrestling,Wrestling Greco-Roman,"Middleweight A, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Middleweight A, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
957,104,Wrestling,Wrestling Greco-Roman,"Light-Flyweight, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Light-Flyweight, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
958,101,Weightlifting,Weightlifting,"Unlimited, One Hand, Men (Intercalated)","Weightlifting|Weightlifting|Unlimited, One Hand, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
959,101,Weightlifting,Weightlifting,"Unlimited, Two Hands, Men (Intercalated)","Weightlifting|Weightlifting|Unlimited, Two Hands, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
960,101,Weightlifting,Weightlifting,"Heavyweight, Greco-Roman, Men (Intercalated)","Weightlifting|Weightlifting|Heavyweight, Greco-Roman, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
961,101,Weightlifting,Weightlifting,"High Jump, Men (Intercalated)","Weightlifting|Weightlifting|High Jump, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
962,101,Weightlifting,Weightlifting,"Standing High Jump, Men (Intercalated)","Weightlifting|Weightlifting|Standing High Jump, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
963,101,Weightlifting,Weightlifting,"Pole Vault, Men (Intercalated)","Weightlifting|Weightlifting|Pole Vault, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
964,101,Weightlifting,Weightlifting,"Long Jump, Men (Intercalated)","Weightlifting|Weightlifting|Long Jump, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
965,101,Weightlifting,Weightlifting,"Standing Long Jump, Men (Intercalated)","Weightlifting|Weightlifting|Standing Long Jump, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
966,101,Weightlifting,Weightlifting,"Triple Jump, Men (Intercalated)","Weightlifting|Weightlifting|Triple Jump, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
967,104,Wrestling,Wrestling Greco-Roman,"Lightweight, Greco-Roman, Men (Intercalated)","Wrestling|Wrestling Greco-Roman|Lightweight, Greco-Roman, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
968,104,Wrestling,Wrestling Greco-Roman,"Heavyweight, Greco-Roman, Men (Intercalated)","Wrestling|Wrestling Greco-Roman|Heavyweight, Greco-Roman, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
969,104,Wrestling,Wrestling Greco-Roman,"All-Around, Greco-Roman, Men (Intercalated)","Wrestling|Wrestling Greco-Roman|All-Around, Greco-Roman, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
970,104,Wrestling,Wrestling Greco-Roman,"Middleweight, Greco-Roman, Men (Intercalated)","Wrestling|Wrestling Greco-Roman|Middleweight, Greco-Roman, Men (Intercalated)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
971,104,Wrestling,Wrestling Greco-Roman,"Unlimited Class, Greco-Roman, Men (Olympic)","Wrestling|Wrestling Greco-Roman|Unlimited Class, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
972,43,Glíma,Glíma,Glíma,Glíma|Glíma|Glíma,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
973,67,Olympic (non-medal),"Glíma, Men","Glíma, Men (Olympic (non-medal))","Olympic (non-medal)|Glíma, Men|Glíma, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
974,43,Glíma,Glíma,"Glíma, Men (Olympic (non-medal))","Glíma|Glíma|Glíma, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
975,10,Athletics,Athletics,Athletics,Athletics|Athletics|Athletics,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
976,65,Olympic (non-medal),"880 yards, Handicap, Men","880 yards, Handicap, Men (Olympic (non-medal))","Olympic (non-medal)|880 yards, Handicap, Men|880 yards, Handicap, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
977,74,Rowing,Rowing,Rowing,Rowing|Rowing|Rowing,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
978,66,Olympic (non-medal),"Double Sculls, Intermediate, Men","Double Sculls, Intermediate, Men (Olympic (non-medal))","Olympic (non-medal)|Double Sculls, Intermediate, Men|Double Sculls, Intermediate, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
979,68,Olympic (non-medal),"Shot Put, Handicap, Men","Shot Put, Handicap, Men (Olympic (non-medal))","Olympic (non-medal)|Shot Put, Handicap, Men|Shot Put, Handicap, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
980,77,Sailing,Sailing,"Two Person Dinghy, Women (Olympic)","Sailing|Sailing|Two Person Dinghy, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
981,77,Sailing,Sailing,"Windsurfer, Women (Olympic)","Sailing|Sailing|Windsurfer, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
982,77,Sailing,Sailing,"One Person Dinghy, Women (Olympic)","Sailing|Sailing|One Person Dinghy, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
983,77,Sailing,Sailing,"Multihull, Open (Olympic)","Sailing|Sailing|Multihull, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
984,77,Sailing,Sailing,"Three Person Keelboat, Women (Olympic)","Sailing|Sailing|Three Person Keelboat, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
985,77,Sailing,Sailing,"Two Person Dinghy, Open (Olympic)","Sailing|Sailing|Two Person Dinghy, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
986,77,Sailing,Sailing,"5.5 metres, Open (Olympic)","Sailing|Sailing|5.5 metres, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
987,77,Sailing,Sailing,"7 metres, Open (Olympic)","Sailing|Sailing|7 metres, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
988,77,Sailing,Sailing,"Two Person Heavyweight Dinghy, Open (Olympic)","Sailing|Sailing|Two Person Heavyweight Dinghy, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
989,77,Sailing,Sailing,"Windsurfer, Men (Olympic)","Sailing|Sailing|Windsurfer, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
990,77,Sailing,Sailing,"One Person Dinghy, Men (Olympic)","Sailing|Sailing|One Person Dinghy, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
991,77,Sailing,Sailing,"One Person Heavyweight Dinghy, Men (Olympic)","Sailing|Sailing|One Person Heavyweight Dinghy, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
992,77,Sailing,Sailing,"Windsurfer, Open (Olympic)","Sailing|Sailing|Windsurfer, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
993,77,Sailing,Sailing,"Open, Open (Olympic)","Sailing|Sailing|Open, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
994,77,Sailing,Sailing,"1-2 Ton, Open (Olympic)","Sailing|Sailing|1-2 Ton, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
995,77,Sailing,Sailing,"12 metres, Open (Olympic)","Sailing|Sailing|12 metres, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
996,77,Sailing,Sailing,"40 metres², Open (Olympic)","Sailing|Sailing|40 metres², Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
997,77,Sailing,Sailing,"Two Person Dinghy, Men (Olympic)","Sailing|Sailing|Two Person Dinghy, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
998,77,Sailing,Sailing,"10 metres, Open (Olympic)","Sailing|Sailing|10 metres, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
999,77,Sailing,Sailing,"½-1 Ton, Open (Olympic)","Sailing|Sailing|½-1 Ton, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
1000,9,Art Competitions,Art Competitions,"Music, Compositions For Orchestra, Open (Olympic)","Art Competitions|Art Competitions|Music, Compositions For Orchestra, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
