grupo_logico,filas,duplicados_mergeables,duplicados_conflictivos,clasificacion,ids_participacion,atletas_originales,eventos_originales,campos_conflictivos,id_atleta_canonico,id_evento_canonico
158853|54|2078|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401789;654557,158853,2078,,158853,2078
47320|38|2267|83|Germany|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401793;654561,47320,2267,,47320,2267
51610|41|2171|223|United States-3|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401815;654564,51610,2171,,51610,2171
47479|34|2191|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401826;654565,47479,2191,,47479,2191
129530|54|2728|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401832;654570,129530,2289,,129530,2728
68618|6|2015|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401833;654571,68618,2015,,68618,2015
20530|28|2242|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401836;654574,20530,2242,,20530,2242
14614|36|1974|74|West Germany|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401845;654582,14614,1974,,14614,1974
88428|43|2167|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401852;654588,88428,2167,,88428,2167
11294|41|2028|223|United States|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401862;654598,11294,2028,,11294,2028
92924|43|2130|150|Netherlands|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401871;654599,92924,2130,,92924,2130
77957|3|2613|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401873;654601,77957,2613,,77957,2613
115050|47|2050|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401874;654602,115050,2050,,115050,2050
9865|28|1986|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401878;654606,9865,1986,,9865,1986
12043|2|2614|73|France-1|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401879;654607,12043,2614,,12043,2614
60226|3|2103|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401882;654610,60226,2103,,60226,2103
21120|6|1955|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401885;654613,21120,1955,,21120,1955
33569|28|2100|80|East Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401899;654627,33569,2100,,33569,2100
69755|26|2097|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401901;654629,69755,2097,,69755,2097
55399|32|2333|80|East Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401903;654631,55399,2315,,55399,2333
14615|36|2189|80|East Germany|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401904;654632,14615,2189,,14615,2189
69756|26|2014|74|West Germany|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401905;654633,69756,2014,,69756,2014
65591|16|2018|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401907;654635,65591,2018,,65591,2018
35878|30|1997|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401908;654636,35878,1997,,35878,1997
158858|12|2577|58|Denmark|,3,2,0,MERGEABLE_DUPLICATE_CANDIDATE,401912;401913;654638,158858,1929;2331,,158858,2577
105472|45|2291|58|Denmark|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401921;654645,105472,2291,,105472,2291
158859|26|1997|74|West Germany|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401923;654647,158859,1997,,158859,1997
50041|6|1918|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401924;654648,50041,1918,,50041,1918
47229|22|1918|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401930;654654,47229,1918,,47229,1918
73261|5|2003|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401947;654668,73261,2003,,73261,2003
158860|14|39|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401958;654678,158860,2019,,158860,39
45158|26|2191|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401959;654679,45158,2191,,45158,2191
110974|47|2088|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401963;654683,110974,2088,,110974,2088
14617|6|1974|155|Norway|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401968;654687,14617,1974,,14617,1974
8028|18|2008|193|Sri Lanka|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401975;654694,8028,2008,,8028,2008
14618|28|1974|155|Norway|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401984;654698,14618,1974,,14618,1974
36226|41|2298|58|Denmark|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401985;654699,36226,2298,,36226,2298
36227|16|2536|58|Denmark|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401987;654701,36227,2013,,36227,2536
46285|5|2049|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401990;654704,46285,2049,,46285,2049
14619|18|2189|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401993;654706,14619,2189,,14619,2189
75612|38|2080|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401994;654707,75612,2080,,75612,2080
36481|6|2385|72|Helsingfors R. K.|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401995;654708,36481,2385,,36481,2385
124181|50|2031|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401997;654710,124181,2031,,124181,2031
21121|18|1956|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,401998;654711,21121,1956,,21121,1956
74365|41|2066|168|Portugal|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402001;654714,158865;74365,2066,,74365,2066
61871|6|1960|200|Sans Atout-1|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402002;654715,61871,1960,,61871,1960
122779|50|2078|7|Angola|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402006;654719,122779,2078,,122779,2078
122676|50|2542|7|Angola|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402007;654720,122676,2542,,122676,2542
61870|24|1943|106|Miss Nippon IV|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402009;654722,61870,1943,,61870,1943
118494|50|2297|12|Aruba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402012;654724,118494,2297,,118494,2297
106695|45|1966|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402020;654731,106695,1966,,106695,1966
63867|34|2003|8|Antigua and Barbuda|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402023;654734,63867,2003,,63867,2003
7458|38|1968|19|Barbados|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402027;654738,7458,1968,,7458,1968
14621|38|1974|99|Ireland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402028;654739,14621,1974,,14621,1974
127731|54|1911|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402032;654743,127731,1911,,127731,1911
131844|54|1928|105|British Virgin Islands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402036;654746,131844,1928,,131844,1928
12046|16|2261|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402039;654749,12046,2261,,12046,2261
14620|18|2151|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402043;654753,14620,2151,,14620,2151
67781|14|2015|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402044;654754,67781,2015,,67781,2015
73701|38|2280|157|New Zealand|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402062;654772,73701,2280,,73701,2280
115929|47|2046|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402066;654776,115929,2046,,115929,2046
127722|54|1911|75|Federated States of Micronesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402077;654780,127722,1911,,127722,1911
131085|54|2283|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402078;654781,131085,2283,,131085,2283
92872|43|2078|122|Saint Lucia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402084;654785,92872,2078,,92872,2078
113720|47|2015|103|United States Virgin Islands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402087;654788,113720,2015,,113720,2015
"46942|2|1942|78|Osborne Swimming Club, Manchester|Gold",2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402091;654792,46942,1942,,46942,1942
124796|50|1912|106|Jamaica|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402099;654796,124796,1912,,124796,1912
126680|54|2060|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402100;654797,126680,2060,,126680,2060
69759|38|2014|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402103;654800,69759,2014,,69759,2014
158877|10|2110|83|Germany|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402104;654801,158877,2110,,158877,2110
73262|28|2018|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402110;654807,73262,2018,,73262,2018
92176|43|2268|157|New Zealand|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402111;654808,92176,2268,,92176,2268
30630|26|1920|163|Philippines|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402115;654811,30630,1920,,30630,1920
57787|5|2103|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402121;654817,158878;57787,2103,,57787,2103
47480|36|2022|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402122;654818,47480,2022,,47480,2022
158879|6|1920|127|Luxembourg|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402123;654819,158879,1920,,158879,1920
30438|6|1920|127|Luxembourg|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402126;654822,30438,1920,,30438,1920
127924|54|2213|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402130;654826,127924,2213,,127924,2213
104294|45|2236|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402141;654832,104294,2236,,104294,2236
158880|16|2188|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402143;654833,158880,2188,,158880,2188
110555|47|1965|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402145;654835,110555,1965,,110555,1965
104684|45|2043|157|New Zealand|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402146;654836,104684,2043,,104684,2043
123153|50|2258|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402153;654837,123153,2258,,123153,2258
158881|28|2258|80|East Germany-3|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402154;654838,158881,2258,,158881,2258
104117|45|2258|83|Germany-1|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402155;654839,104117,2258,,104117,2258
106409|45|2180|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402156;654840,106409,2180,,106409,2180
158882|6|1974|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402165;654847,158882,1974,,158882,1974
58750|36|2154|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402167;654849,58750,2154,,58750,2154
55852|24|1977|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402169;654851,55852,1977,,55852,1977
158883|24|1902|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402170;654852,158883,1902,,158883,1902
6275|36|1900|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402171;654853,6275,1900,,6275,1900
132096|54|1955|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402173;654855,132096,1955,,132096,1955
121839|50|2291|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402174;654856,121839,2291,,121839,2291
19384|36|39|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402175;654857,19384,2019,,19384,39
122507|50|2112|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402176;654858,122507,2112,,122507,2112
32112|41|1935|113|South Korea|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402180;654862,32112,1935,,32112,1935
42845|24|2079|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402184;654866,42845,2079,,42845,2079
4340|34|1981|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402186;654868,4340,1981,,4340,1981
88165|43|1935|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402187;654869,88165,1935,,88165,1935
107461|45|1982|113|South Korea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402189;654871,107461,1982,,107461,1982
64523|38|1967|17|Bahamas|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402191;654873,64523,1967,,64523,1967
121779|50|2189|14|Australia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402192;654874,121779,2189,,121779,2189
13060|36|2031|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402195;654877,13060,2031,,13060,2031
14625|24|1974|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402198;654880,14625,1974,,14625,1974
55275|16|2017|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402200;654882,55275,2017,,55275,2017
129326|54|2199|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402207;654889,129326,2199,,129326,2199
2174|41|2034|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402208;654890,2174,2034,,2174,2034
41849|18|1964|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402211;654893,41849,1964,,41849,1964
55276|16|2050|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402214;654896,55276,2050,,55276,2050
37036|38|2536|78|Great Britain|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402225;654899,37036,2013,,37036,2536
124472|50|2071|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402228;654902,124472,2071,,124472,2071
57959|14|2092|83|Germany|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402229;654903,57959,2092,,57959,2092
68619|34|2080|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402230;654904,68619,2080,,68619,2080
74704|41|2014|176|South Africa|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402233;654906,74704,2014,,74704,2014
60528|38|1916|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402237;654910,60528,1916,,60528,1916
131154|54|1717|73|France-2|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402243;654915,131154,2409,,131154,1717
37547|10|1997|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402249;654921,37547,1997,,37547,1997
64724|28|2123|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402252;654922,64724,2123,,64724,2123
47230|26|2007|80|East Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402259;654929,47230,2007,,47230,2007
54801|22|2061|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402260;654930,54801,2061,,54801,2061
158888|26|1902|204|Czechoslovakia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402262;654932,158888,1902,,158888,1902
92732|43|2455|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402266;654933,92732,2084,,92732,2455
47322|41|2213|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402273;654940,47322,2213,,47322,2213
57960|34|1994|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402278;654945,57960,1994,,57960,1994
61873|12|2243|73|Tramontane|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402283;654950,61873,2243,,61873,2243
9320|38|2359|53|Croatia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402288;654954,9320,2359,,9320,2359
123554|50|26|188|Slovenia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402292;654958,123554,2408,,123554,26
158890|26|1920|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402295;654961,158890,1920,,158890,1920
158891|6|1921|94|Hungary|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402311;654977,158891,1921,,158891,1921
158892|41|1902|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402312;654978,158892,1902,,158892,1902
12049|38|2027|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402313;654979,12049,2027,,12049,2027
158893|32|2129|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402316;654982,158893,2129,,158893,2129
93194|43|2076|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402317;654983,93194,2076,,93194,2076
59765|14|2051|204|Czechoslovakia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402318;654984,59765,2051,,59765,2051
115275|47|2305|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402320;654985,115275,2305,,115275,2305
14626|28|2152|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402328;654993,14626,2152,,14626,2152
1514|38|2106|61|Dominican Republic|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402331;654996,1514,2106,,1514,2106
14627|18|2189|226|Venezuela|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402332;654997,14627,2189,,14627,2189
61875|34|2387|10|Argentina|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402334;654999,61875,2387,,61875,2387
133253|54|1956|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402344;655006,133253,1956,,133253,1956
158899|28|1976|234|Yugoslavia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402348;655008,158899,1976,,158899,1976
14629|32|1974|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402349;655009,14629,1974,,14629,1974
35168|24|2385|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402350;655010,35168,2107,,35168,2385
44717|24|2249|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402351;655011,44717,2249,,44717,2249
129391|54|2256|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402356;655016,129391,2256,,129391,2256
127826|54|2156|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402359;655017,127826,2156,,127826,2156
158903|12|2577|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402360;655018,158903,1929,,158903,2577
35880|38|1978|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402361;655019,35880,1978,,35880,1978
131350|54|1966|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402365;655023,131350,1966,,131350,1966
158904|54|2201|83|Germany|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402366;655024,158904,2201,,158904,2201
57961|14|2179|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402367;655025,57961,2179,,57961,2179
69760|24|2062|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402368;655026,69760,2062,,69760,2062
158907|28|2162|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402374;655031,158907,2162,,158907,2162
57676|14|1970|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402381;655036,57676,1970,,57676,1970
69761|34|2545|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402382;655037,69761,1973,,69761,2545
38786|6|1997|155|Kristiania Roklub|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402385;655040,38786,1997,,38786,1997
40391|28|2536|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402391;655046,40391,2013,,40391,2536
124259|50|2398|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402392;655047,124259,2398,,124259,2398
64725|18|1949|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402393;655048,64725,1949,,64725,1949
35881|12|2056|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402396;655051,35881,2056,,35881,2056
119712|50|1914|176|South Africa|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402397;655052,119712,1914,,119712,1914
61876|34|1943|42|Chile|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402400;655054,61876,1943,,61876,1943
77958|24|2123|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402401;655055,77958,2123,,77958,2123
158911|10|1989|204|Czechoslovakia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402403;655056,158911,1989,,158911,1989
158913|10|2556|58|Denmark|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402415;655057,158913,2491,,158913,2556
88429|43|2231|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402416;655058,88429,2231,,88429,2231
29726|7|1921|73|France|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402419;655061,29726,1921,,29726,1921
66827|6|2323|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402430;655072,66827,2323,,66827,2323
29168|14|1920|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402434;655076,29168,1920,,29168,1920
127908|54|2109|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402451;655092,127908,2109,,127908,2109
14636|36|1974|125|Liechtenstein|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402452;655093,14636,1974,,14636,1974
158914|54|2296|57|Czech Republic|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402455;655096,158914,2296,,158914,2296
158916|14|1987|175|Romania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402457;655098,158916,1987,,158916,1987
35427|5|306|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402464;655103,35427,2277,,35427,306
126767|54|2112|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402467;655106,126767,2112,,126767,2112
158917|2|2224|155|Norway|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402474;655113,158917,2224,,158917,2224
129198|54|2122|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402485;655120,129198,2122,,129198,2122
28175|28|2112|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402486;655121,28175,2112,,28175,2112
88529|43|2089|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402509;655143,88529,2089,,88529,2089
46508|28|2006|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402512;655146,46508,2006,,46508,2006
158923|45|2018|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402515;655149,158923,2018,,158923,2018
12051|22|1961|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402521;655155,12051,1961,,12051,1961
91508|43|2100|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402522;655156,91508,2100,,91508,2100
158927|22|2008|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402526;655160,158927,2008,,158927,2008
158936|30|1902|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402540;655174,158936;236368,1902,,158936,1902
158939|12|1964|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402544;655178,158939,1964,,158939,1964
158944|41|2118|52|Costa Rica|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402550;655184,158944,2118,,158944,2118
158950|26|2017|170|Puerto Rico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402557;655191,158950;236383,2017,,158950,2017
158952|14|1900|42|Chile|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402559;655193,158952,1900,,158952,1900
236406|16|1964|55|Cuba|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402582;655215,158967;236406,1964,,236406,1964
158979|45|1012|170|Puerto Rico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402600;655232,158979,2362,,158979,1012
158988|34|2283|170|Puerto Rico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402614;655246,158988,2283,,158988,2283
158992|30|2545|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402618;655250,158992,1973,,158992,2545
133350|54|2057|223|United States|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402640;655272,133350,2057,,133350,2057
159002|10|1902|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402641;655273,159002,1902,,159002,1902
3035|16|2010|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402662;655294,3035,2010,,3035,2010
159020|30|1956|170|Puerto Rico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402682;655312,159020;236496,1956,,159020,1956
159021|36|1901|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402683;655313,159021,1901,,159021,1901
159024|26|1989|170|Puerto Rico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402686;655315,159024,1989,,159024,1989
159052|20|2300|94|Hungary|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402728;655354,159052,2300,,159052,2300
86193|43|2123|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402737;655360,86193,2123,,86193,2123
125350|53|2531|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402739;402740,125350,2531;2532,,125350,2531
69762|36|1949|80|East Germany|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402741;655362,69762,1949,,69762,1949
29727|14|1920|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402743;655364,29727,1920,,29727,1920
32946|41|2383|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402752;655373,32946,2383,,32946,2383
64726|10|2062|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402764;655381,159056;64726,2062,,64726,2062
159058|24|2003|226|Venezuela|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402773;655390,159058,2003,,159058,2003
159061|22|1900|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402781;655398,159061,1900,,159061,1900
4937|16|2010|10|Argentina|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402783;655400,4937,2010,,4937,2010
159065|34|2041|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402790;655407,159065,2041,,159065,2041
12053|26|2283|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402798;655415,12053,2283,,12053,2283
124567|50|2545|163|Philippines|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,402814;655431,124567,1973,,124567,2545
